CountryID,Country,HDI_2018,Mean_Schooling_2018,Know_abt_Sci_Q1,Understand_Sci_Q2,Disease_Sci_Q3,Poetry_Sci_Q4,LearnSci_Prim_Q5A,LearnSci_Sec_Q5B,LearnSci_Uni_Q5C,Sci_try_Inform_Q6,Health_try_knowMore_Q7,Sci_want_knowMore_Q8,Health_want_knowMore_Q9,Conf_NGOs_Q10A,Conf_Hosp_10B,Trust_Ppl_Q11A,Trust_Govt_Q11B,Trust_Scientists_Q11C,Trust_Journos_Q11D,Trust_Doctors_Q11E,Trust_NGOs_Q11F,Trust_Healers_Q11G,Trust_Science_Q12,Trust_Sci_Accuracy_Q13,Trust_UniScientists_Benefit_Q14A,Trust_UniScientists_Open_Q14B,Trust_CompnyScientists_benef_Q15A,TrustCompnyScientists_Open_Q15B,Scientists_benef_Q16,Scientists_benefYou_Q17,SciTech_improv_Q18,SciTech_Jobs_Q19,Trust_who_Q20,Trust_med_country_Q21,Trust_NursDocs_country_.Q22,Vaccn_Knowledge_Heard_Vaccn_Q23,Vaccn_Knowledge_Child_Q24,Vaccn_RiskPercep_Q25,Vaccn_Knowlege_Effktv_Q26,Have_Child_Q27,Accept_Vaccn_4Child_Q28,Religion_D1,SciRelig_disag_Q29,Sci_Relig_choose_Q30,WGM_Index,WGM_Indexr,ViewOfScience,Age,AgeCategories,Gender,Education,Urban_Rural,Household_Income,Regions_Report,Subjective_Income,WBI,EMP_2010
44,Malawi,0.477,4.5,3.16024973985432,3.11169102296451,1.25909592061742,1.49615806805708,1.78292939936776,1.48262548262548,1.08150470219436,1.19593908629442,1.29685916919959,1.79859013091641,1.85267406659939,1.68574514038877,1.74869655891554,2.22996878251821,2.16080937167199,2.11738648947951,1.94764957264957,1.72661122661123,2.21615720524017,3.24789915966387,2.02296211251435,2.07390817469205,2.12200684150513,2.19076549210207,1.98883928571429,2.12615740740741,1.81442205726405,1.72870662460568,1.79699248120301,1.35917030567686,2.88205128205128,1.52351097178683,1.51824817518248,1.88577154308617,1.07936507936508,1.19058553386912,1.18885096700796,1.743,1.98527245949926,1.99697580645161,1.26923076923077,1.94893617021277,2.89570902393923,1.93591160220994,1.98274002157497,34.717,1.70040080160321,1.639,1.38950554994955,1.183,3.16,1,2.59815950920245,1,4.326
45,South Africa,0.699,10.1,2.91251271617497,2.54897959183673,1.11392405063291,1.69574468085106,1.76554536187564,1.64516129032258,1.18018018018018,1.25126135216953,1.4062186559679,1.79776422764228,1.89558232931727,1.5593419506463,1.6953781512605,2.46239837398374,2.63146779303062,2.30011454753723,2.54961832061069,1.84733606557377,2.558516801854,2.99678111587983,2.20783847980998,2.21971496437055,2.21924482338611,2.46023468057366,2.28588957055215,2.49354005167959,2.16945373467113,1.5939524838013,1.89600840336134,1.38478027867095,2.81230769230769,2.06186726659168,1.94162162162162,1.43031536113937,1.3126491646778,1.59213759213759,1.69924812030075,1.631,1.90068493150685,1.99789473684211,1.34675615212528,1.76595744680851,2.71311890838246,1.77543859649123,2.40552995391705,35.105,1.70362903225806,1.535,1.90466531440162,1.349,3.195,4,2.45121951219512,3,4.35
46,Canada,0.926,13.3,2.10474308300395,1.38316831683168,1.01984126984127,1.87872763419483,1.88711288711289,1.93439363817097,1.62753468516542,1.58061325420376,1.73392680514342,1.76488095238095,1.84470820969337,1.77986725663717,1.8625641025641,1.6751269035533,2.219,1.57304526748971,2.11425682507583,1.44158415841584,1.93954918032787,2.43400447427293,1.46008403361345,1.55417956656347,1.67802197802198,1.98901098901099,2.22294372294372,2.37129840546697,1.59113796576032,1.88675429726997,1.93006993006993,1.49732620320856,3.07363184079602,1.81170212765957,1.38716148445336,1.97924901185771,1.4243654822335,1.80408163265306,1.67313585291113,1.65513833992095,1.96744186046512,1.70654396728016,1.47303543913713,1.29962546816479,3.20584886128468,2.23084886128364,1.6758691206544,51.846837944664,2.42292490118577,1.49703557312253,2.40575396825397,1.60839160839161,3.22134387351779,7,1.61338661338661,4,3.3201581027668
47,Australia,0.939,12.9,2.28657314629259,1.61985957873621,1.01603206412826,1.9047619047619,1.77033985581874,1.8695652173913,1.31767337807606,1.43956043956044,1.61838161838162,1.57530120481928,1.75475475475475,1.63864628820961,1.88888888888889,1.58613659531091,2.52935222672065,1.55343915343915,2.39815762538383,1.33366834170854,1.98254620123203,2.52494802494802,1.5020202020202,1.518555667001,1.61522842639594,1.9390756302521,2.04339051463169,2.25380710659898,1.54279959718026,1.86266531027467,1.92723492723493,1.58790593505039,3,1.75353535353535,1.30930930930931,1.98003992015968,1.23571428571429,1.56935817805383,1.37628865979381,1.74376869391825,1.9674355495251,1.64604462474645,1.51438240270728,1.38188976377953,3.26392235609237,2.28112449799197,1.66769230769231,62.2741774675972,2.73380566801619,1.56331006979063,2.32225579053374,1.76976976976977,3.01395812562313,18,1.60362173038229,4,4.05782652043868
48,Philippines,0.699,9.3,2.50857719475278,2.61313131313131,1.1745867768595,1.54070981210856,1.93004115226337,1.96883468834688,1.9375,1.18604651162791,1.35376884422111,1.83383685800604,1.91191191191191,1.73053278688525,1.85297079556898,1.94979919678715,1.95979899497487,2.00517598343685,1.88989898989899,1.57815631262525,1.99695431472081,2.4718875502008,1.84488107549121,1.82043343653251,1.80290456431535,1.96319663512093,1.78229166666667,1.89479166666667,1.72474226804124,1.79731127197518,1.91762252346194,1.23789473684211,2.63636363636364,1.74186991869919,1.58966565349544,1.93875502008032,1.41334768568353,1.81967213114754,1.67532467532468,1.709,1.93185185185185,1.999,1.38619979402678,1.82267441860465,3.1288269693839,2.15892672858617,1.83210912906611,40.353,1.989,1.593,1.877,1.374,3.022,11,2.38738738738739,2,3.813
49,Sri Lanka,0.77,10.9,2.49353049907579,2.28,1.06511627906977,1.75708502024291,1.52808988764045,1.70456663560112,1.05544747081712,1.24862888482633,1.44029170464904,1.78145087235996,1.87704918032787,1.56,1.89906542056075,1.88310502283105,2.41252485089463,1.85076252723312,2.1011011011011,1.58447488584475,2.38210526315789,1.73496240601504,1.72032193158954,1.7025641025641,2.08032596041909,2.15595075239398,2.25058823529412,2.26756756756757,2.08624454148472,1.52294557097118,1.89931573802542,1.25871172122492,3.15341959334566,1.52266419981499,1.4279112754159,1.88472095150961,1.22199170124481,1.61522198731501,1.49615806805708,1.81768558951965,1.94875346260388,2,1.21233569261881,1.83783783783784,3.00741971207087,2.01993355481728,2.46737841043891,45.5049594229035,2.20739404869252,1.55545536519387,1.65884476534296,1.19927862939585,3.1605049594229,12,2.20601640838651,2,4.13615870153291
50,Vietnam,0.694,8.2,3.21189189189189,3.13968957871397,1.304396843292,1.80582524271845,1.65397170837867,1.58323494687131,1.21027287319422,1.14989939637827,1.33600802407222,1.42535787321063,1.62134944612286,1.63103448275862,1.83040330920372,2.04451345755694,NA,2.29109159347553,2.58196721311475,1.94074844074844,2.38206388206388,2.52059496567506,2.25358166189112,2.23929098966027,2.25267993874426,2.38725490196078,2.32819722650231,2.36833602584814,1.87179487179487,1.74087161366313,1.91730981256891,1.32160194174757,2.71443193449335,1.92880978865406,1.68316831683168,1.48514851485149,1.37327188940092,1.94390243902439,1.65463917525773,1.70652173913043,1.94189602446483,1.50324675324675,1.10315186246418,1.27777777777778,2.70937972768986,1.7624810892587,2.03660130718954,40.2786561264822,1.9802371541502,1.45454545454545,1.78472222222222,1.45355731225296,3.15513833992095,11,1.96716417910448,2,3.61758893280632
51,Thailand,0.755,7.6,3.08271474019088,2.60970464135021,1.16121212121212,1.6267029972752,1.73707370737074,1.68289085545723,1.31237721021611,1.13431269674711,1.4340206185567,1.42529989094875,1.74870197300104,1.54670750382848,1.91290983606557,2.11340206185567,1.97376705141658,1.9265944645006,2.0708245243129,1.46916076845298,2.20547945205479,2.21818181818182,1.9622641509434,1.92865636147444,1.97442455242967,2.14090287277702,2.15324675324675,2.26164383561644,1.77135980746089,1.83291457286432,1.92253521126761,1.39358974358974,2.94314720812183,1.95614973262032,1.52293577981651,1.80515463917526,1.15958815958816,1.30659767141009,1.29480519480519,1.751,1.97103918228279,2,1.27792207792208,1.56666666666667,2.98409186683944,2.00758533501896,1.93035479632063,48.941,2.353,1.588,1.44944944944945,1.325,2.984,11,2.23523523523524,3,3.251
52,Cambodia,0.582,4.8,3.17711771177118,2.81114551083591,1.17702227432591,1.5296343001261,1.63737623762376,1.83106267029973,1.63265306122449,1.15837563451777,1.45408678102926,1.7752808988764,1.89357429718876,1.76609724047306,1.86608122941822,2.11904761904762,NA,2.09037037037037,2.13154362416107,1.79329608938547,2.06584362139918,2.2232044198895,1.91739894551845,1.86411149825784,1.95256916996047,2.09283819628647,2.05995717344754,2.12034383954155,1.91847826086957,1.73076923076923,1.92636579572447,1.12418300653595,2.71875,1.66490066225166,1.70757180156658,1.88933601609658,1.24829157175399,1.52280701754386,1.4449594438007,1.8,1.88795518207283,2,1.26348039215686,1.85074626865672,3.01683467741331,2.02016129032258,2.03892215568862,40.698,2.024,1.659,1.10431293881645,1.104,3.015,11,2.32320162107396,2,3.727
53,Laos,0.601,5.2,3.05250596658711,2.79728199320498,1.07740324594257,1.44414535666218,1.60366552119129,1.6231884057971,1.23973727422003,1.18557794273595,1.4201244813278,1.76642335766423,1.84631147540984,1.39142461964039,1.85519412381952,2.20738327904452,NA,2.04371584699454,2.0431654676259,1.63118279569892,2.17247097844113,2.22283205268935,1.97424892703863,1.9077380952381,1.85147058823529,2,2.0166163141994,2.05954198473282,1.5880195599022,1.87734668335419,1.9738933030647,1.12864077669903,2.73089343379978,1.59764705882353,1.54398148148148,1.57889009793254,1.17267552182163,1.325,1.29724409448819,1.79020979020979,1.91822429906542,2,1.25920873124147,1.60493827160494,3.04684287811747,2.06461086637298,1.61975642760487,39.3916083916084,1.952,1.54745254745255,1.54154154154154,1.27972027972028,3.1978021978022,11,2.22942386831276,2,2.69230769230769
54,Myanmar,0.578,4.9,3.117903930131,2.99488752556237,1.1825876662636,1.65085158150852,1.73902728351127,1.84060721062619,1.23853211009174,1.05983772819473,1.23084677419355,1.64379414732593,1.86231155778894,1.51187648456057,1.91528925619835,1.93163265306122,1.48369565217391,1.70616686819831,1.97882938978829,1.52223371251293,2.26779252110977,2.32847533632287,1.61282660332542,1.51643192488263,1.64302059496568,1.82200247218789,1.74311926605505,1.88861689106487,1.61183431952663,1.80389908256881,1.94486486486486,1.07062780269058,2.87748691099476,1.47849462365591,1.46555323590814,1.97697697697698,1.14830072090628,1.31827731092437,1.26077812828601,1.89634864546525,1.91767881241565,2,1.15747126436782,1.93023255813953,3.30892179194761,2.30296127562642,1.78175092478422,43.283,2.138,1.5,1.318,1.31,3.153,11,2.00604229607251,2,3.506
55,New Zealand,0.917,12.5,2.30090270812437,1.64935064935065,1.02318548387097,1.8911704312115,1.79040667361835,1.8994923857868,1.28390804597701,1.42,1.58858858858859,1.55623100303951,1.72132796780684,1.75675675675676,1.86556359875905,1.55406797116375,2.06358974358974,1.60284463894967,2.34493346980553,1.33366834170854,1.8580375782881,2.42222222222222,1.55532994923858,1.59817813765182,1.62538699690402,1.87352625937835,2.00404858299595,2.16701461377871,1.65685279187817,1.83333333333333,1.92276004119464,1.59396751740139,3.00505561172902,1.80532786885246,1.35045317220544,1.97497497497497,1.40434332988625,1.90717299578059,1.6295907660021,1.76347305389222,1.95564516129032,1.61625514403292,1.48007246376812,1.49557522123894,3.25556680162146,2.2753036437247,1.80604796663191,61.1576846307385,2.67914979757085,1.55888223552894,2.1813627254509,1.60443995963673,3.19161676646707,18,1.53326612903226,4,3.68463073852295
57,Botswana,0.717,9.3,2.88842544316997,2.6804979253112,1.11135857461025,1.56608187134503,1.63192904656319,1.70857814336075,1.3359375,1.22210953346856,1.36730575176589,1.82431052093973,1.88698284561049,1.65727699530516,1.74764397905759,2.71502590673575,2.19155844155844,2.39441747572816,2.19666666666667,2.04132231404959,2.47831184056272,3.36779107725789,2.19950124688279,2.23609394313968,2.12659846547315,2.31989247311828,2.10062111801242,2.20460704607046,1.85664739884393,1.78111111111111,1.9428263214671,1.21269487750557,2.8577449947313,1.7416934619507,1.85117773019272,1.42343268242549,1.15892420537897,1.5264483627204,1.31969309462916,1.65269461077844,1.96057347670251,1.96533613445378,1.25,1.85164835164835,2.76538304808802,1.85452322738386,1.91162227602906,37.8283433133733,1.79777553083923,1.63173652694611,1.80463242698892,1.28043912175649,3.24650698602794,4,2.435367114788,3,4.43912175648703
60,Ethiopia,0.463,2.7,2.74190064794816,2.31991744066047,1.09810874704492,1.52481389578164,1.89048239895698,1.6044142614601,1.21218487394958,1.25,1.35005117707267,1.88241308793456,1.91911021233569,1.65997638724911,1.80866062437059,1.61144578313253,1.47179487179487,1.93625498007968,2.17948717948718,1.77957532861476,2.23862238622386,3.06602768903088,1.760663507109,1.90389294403893,1.91446540880503,2.09811827956989,2.03794369645043,2.18157894736842,1.77647058823529,1.79768786127168,1.96979865771812,1.1281179138322,2.87096774193548,1.54929577464789,1.5929648241206,1.97788944723618,1.0462962962963,1.21428571428571,1.16062176165803,1.719,1.97439544807966,2,1.19603524229075,1.90588235294118,3.02671660424844,2.03121098626717,1.89221556886228,32.429,1.63863863863864,1.57,1.376,1.239,3.26,1,2.48,1,3.636
61,Mali,0.427,2.3,2.86397449521785,2.61693121693122,1.11699779249448,1.34300791556728,1.57631578947368,1.48554913294798,1.14593698175788,1.37230769230769,1.43279022403259,1.90020576131687,1.8911704312115,1.73357664233577,1.78996865203762,1.70061728395062,2.32958380202475,2.01311084624553,2.08545034642032,1.79834539813857,2.04384896467722,2.00213903743315,1.82899207248018,1.83879423328965,2.07637906647808,2.15723270440252,2.05080213903743,2.07020280811232,1.80738786279683,1.70833333333333,1.89731621936989,1.27664974619289,3.04819277108434,1.86643026004728,1.80484988452656,1.84151329243354,1.2,1.76975476839237,1.34487179487179,1.699,1.92560553633218,1.9979674796748,1.18618988902589,1.90769230769231,2.99581140351184,2.03157894736842,2.02404526166902,36.731,1.74150360453141,1.409,1.36161616161616,1.27,3.233,5,2.48949579831933,1,4.094
