CountryID,Country,HDI_2018,Mean_Schooling_2018,Know_abt_Sci_Q1,Understand_Sci_Q2,Disease_Sci_Q3,Poetry_Sci_Q4,LearnSci_Prim_Q5A,LearnSci_Sec_Q5B,LearnSci_Uni_Q5C,Sci_try_Inform_Q6,Health_try_knowMore_Q7,Sci_want_knowMore_Q8,Health_want_knowMore_Q9,Conf_NGOs_Q10A,Conf_Hosp_10B,Trust_Ppl_Q11A,Trust_Govt_Q11B,Trust_Scientists_Q11C,Trust_Journos_Q11D,Trust_Doctors_Q11E,Trust_NGOs_Q11F,Trust_Healers_Q11G,Trust_Science_Q12,Trust_Sci_Accuracy_Q13,Trust_UniScientists_Benefit_Q14A,Trust_UniScientists_Open_Q14B,Trust_CompnyScientists_benef_Q15A,TrustCompnyScientists_Open_Q15B,Scientists_benef_Q16,Scientists_benefYou_Q17,SciTech_improv_Q18,SciTech_Jobs_Q19,Trust_who_Q20,Trust_med_country_Q21,Trust_NursDocs_country_Q22,Vaccn_Knowledge_Heard_Vaccn_Q23,Vaccn_Knowledge_Child_Q24,Vaccn_RiskPercep_Q25,Vaccn_Knowledge_Effktv_Q26,Have_Child_Q27,Accept_Vaccn_4Child_Q28,Religion_D1,SciRelig_disag_Q29,Sci_Relig_choose_Q30,WGM_Index,WGM_Indexr,ViewOfScience,Age,AgeCategories,Gender,Education,Urban_Rural,Household_Income,Regions_Report,Subjective_Income,WBI,EMP_2010
61,Mali,0.427,2.3,2.13602550478215,2.38306878306878,1.11699779249448,1.34300791556728,1.57631578947368,1.48554913294798,1.14593698175788,1.37230769230769,1.43279022403259,1.90020576131687,1.8911704312115,1.73357664233577,1.78996865203762,3.29938271604938,2.67041619797525,2.98688915375447,2.91454965357968,3.20165460186143,2.95615103532278,2.99786096256685,3.17100792751982,3.16120576671035,2.92362093352192,2.84276729559748,2.94919786096257,2.92979719188768,2.19261213720317,1.70833333333333,1.89731621936989,2.72335025380711,3.04819277108434,3.13356973995272,3.19515011547344,1.84151329243354,4.8,1.76975476839237,4.65512820512821,1.699,1.92560553633218,1.9979674796748,1.18618988902589,1.90769230769231,2.99581140351184,2.03157894736842,2.02404526166902,36.731,1.74150360453141,1.409,1.36161616161616,1.27,3.233,5,1.51050420168067,1,4.094
62,Mauritania,0.52,4.5,2.36542669584245,2.36273428886439,1.14609571788413,1.72540381791483,1.73908045977012,1.7029702970297,1.25412541254125,1.25865800865801,1.29220779220779,1.73956043956044,1.76089266737513,1.45586297760211,1.47078280044101,2.86813186813187,2.12765957446809,2.45442536327609,2.15230961298377,2.72072072072072,2.41964285714286,2.19789227166276,2.72773536895674,2.58181818181818,2.25157232704403,2.25525040387722,2.23417721518987,2.17741935483871,1.82892906815021,1.48982558139535,1.73809523809524,2.40874811463047,2.96596244131455,2.42424242424242,2.51675977653631,1.88853503184713,4.78260869565217,1.60666666666667,4.63841059602649,1.543,1.93292682926829,2,1.23230769230769,1.9136690647482,2.35308457711493,1.47611940298507,2.51764705882353,34.75,1.73991935483871,1.439,1.63168940188877,1.33,NA,5,1.70799536500579,2,4.251
63,Mozambique,0.437,3.5,2.21467098166127,2.49488752556237,1.11336898395722,1.39106145251397,1.84,1.68742655699177,1.18456883509834,1.39616935483871,1.4728370221328,1.92719919110212,1.93850806451613,1.63722025912839,1.77130528586839,2.8870636550308,3.28556375131718,2.86618876941458,3.17857142857143,3.3329886246122,2.86859688195991,2.21638655462185,3.18610421836228,3.01903553299492,3.10432569974555,2.96395193591455,3.21315468940317,3.15186615186615,2.2215777262181,1.7448869752422,1.91803278688525,2.75981524249423,2.63241525423729,3.31833910034602,3.31453634085213,1.93360160965795,4.84182015167931,1.3715545755237,4.3978102189781,1.733,1.95168374816984,1.96780893042575,1.36763005780347,1.68600682593857,3.04077927376499,2.09424724602203,1.94761904761905,33.924,1.63608870967742,1.417,1.44399596367306,1.15,3.215,1,1.30147058823529,1,4.267
64,Niger,0.354,6.2,1.96094839609484,1.89421894218942,1.24671916010499,1.30689206762029,1.26153846153846,1.21712907117008,1.0968137254902,1.27404921700224,1.46195652173913,1.86140724946695,1.90928050052138,1.81389578163772,1.85103926096998,3.46212952799122,3.18277066356228,3.21538461538462,3.20440636474908,3.36189402480271,3.18990384615385,3.00913242009132,3.23662306777646,3.21259842519685,3.2325,3.19794344473008,3.3,3.24203821656051,2.19718309859155,1.74635922330097,1.85521472392638,2.8,2.66805555555556,3.30760233918129,3.38470319634703,1.74279835390946,4.70028409090909,1.44165435745938,4.67774566473988,1.762,1.70138888888889,2,1.15184678522572,1.94339622641509,3.23691511387329,2.28198757763975,1.93243243243243,37.953,1.7465825446898,1.435,1.12618296529968,1.123,NA,5,1.3978835978836,1,4.241
65,Rwanda,0.524,4.1,1.73300370828183,1.98676957001103,1.07772020725389,1.50496453900709,1.62196531791908,1.31193838254172,1.05524079320113,1.19914346895075,1.4958932238193,1.78807241746539,1.92871690427699,1.89406286379511,1.97289156626506,3.06344410876133,3.81193124368049,3.04161073825503,3.42825848849945,3.64989939637827,3.16531791907514,1.87211740041929,3.02979274611399,3.04503311258278,3.21791443850267,3.11613876319759,3.13862718707941,3.04387291981846,2.39975990396158,1.87545787545788,1.95909090909091,2.71700356718193,2.730110775428,3.69826707441386,3.65485829959514,1.84677419354839,4.9284862932062,1.19926199261993,4.86946107784431,1.69,1.99832775919732,1.99798590130916,1.26954177897574,1.87234042553191,3.12002192982368,2.12631578947368,1.63449163449163,36.662,1.82,1.606,1.235,1.09,3.166,1,1.62525252525253,1,3.073
66,Senegal,0.505,3,2.21192758253461,2.20360551431601,1.07657657657658,1.4820322180917,1.76410256410256,1.67755681818182,1.15934065934066,1.29477993858751,1.35264227642276,1.81204569055036,1.84114052953157,1.55479452054795,1.82359081419624,3.10478128179044,2.60210526315789,2.94494382022472,2.63146551724138,3.24613800205973,2.66839378238342,2.61761658031088,2.98540965207632,2.8642266824085,2.83480453972257,2.67,2.80851063829787,2.67,2.13372093023256,1.72673031026253,1.87741203178207,2.49876543209877,3.05480868665977,2.96871508379888,3.13297297297297,1.87692307692308,4.79127358490566,1.80440097799511,4.39878048780488,1.582,1.932,1.99899497487437,1.26896551724138,1.93010752688172,2.83564535585645,1.87816646562123,2.03626943005181,33.953,1.65991902834008,1.442,1.47843530591775,1.35,3.265,5,1.70625662778367,1,4.224
67,Zambia,0.588,7,2.45408163265306,2.90184049079755,1.09725158562368,1.68661971830986,1.91182572614108,1.79314285714286,1.29439252336449,1.36299292214358,1.53791708796764,1.90224032586558,1.94678714859438,1.64894795127353,1.82161060142712,2.88336713995943,2.80062630480167,2.79608294930876,2.96034297963558,3.3150406504065,2.83628318584071,1.5902489626556,2.87219730941704,2.80313199105145,2.84229390681004,2.66454891994917,2.91118800461361,2.68382352941176,2.14907508161045,1.76190476190476,1.88583973655324,2.66928251121076,2.88426395939086,3.14541622760801,3.2639751552795,1.79737903225806,4.7859872611465,1.56939040207523,4.36052631578947,1.581,1.97325102880658,1.99596774193548,1.51061452513966,1.92874109263658,2.80114747930813,1.84537246049661,1.97300337457818,31.185,1.52016129032258,1.492,1.81544633901705,1.13,3.357,1,1.63316062176166,2,3.942
68,South Korea,0.903,12.1,2.43422354104847,3.03203203203203,1.06896551724138,1.74300518134715,1.87835051546392,1.95331161780673,1.48621190130624,1.33399800598205,1.66402378592666,1.626,1.83695652173913,1.3530701754386,1.7520920502092,2.91717171717172,2.64889336016097,2.99795081967213,2.14127144298688,3.06268656716418,2.62096774193548,2.77337398373984,3.19110212335693,3.15197568389058,2.75770020533881,2.56157112526539,2.68372569089048,2.59511158342189,2.26959247648903,1.77239958805355,1.96363636363636,2.00642398286938,2.84315906562848,3.03417085427136,3.21130952380952,1.88654618473896,4.12470308788599,2.32269938650307,3.99880239520958,1.49112426035503,1.96332046332046,1.50694444444444,1.69585253456221,1.49668874172185,2.83515519568421,1.85425101214575,1.87473002159827,50.4674556213018,2.37845849802372,1.43293885601578,2.25,1.79940711462451,2.96646942800789,10,1.89098116947473,4,3.27317554240631
69,Taiwan,NA,NA,2.37360406091371,2.45723014256619,1.05729166666667,1.79462365591398,1.68562564632885,1.8077731092437,1.46505376344086,1.41540020263425,1.67867867867868,1.48073022312373,1.7635814889336,1.5081351689612,1.90225563909774,2.98206751054852,2.20084566596194,2.92883895131086,2.00963597430407,3.26310380267215,2.58910329171396,2.64128035320088,3.07117852975496,3.01107419712071,2.76829268292683,2.6984505363528,2.67001114827202,2.65480427046263,2.14712153518124,1.72877618522602,1.89862724392819,2.31359649122807,2.83162217659138,2.9485834207765,3.28223350253807,1.9939879759519,4.36409736308316,2.44410256410256,3.95816326530612,1.602,1.91016949152542,1.64894684052156,1.21880064829822,1.33980582524272,2.81233956729703,1.86138613861386,2.05239179954442,45.311,2.23393574297189,1.577,2.33733733733734,1.634,3.258,10,2.01302605210421,4,3.04
70,Afghanistan,0.498,3.8,2.20268872802482,2.27234927234927,1.0875,1.8681875792142,1.72504708097928,1.91745283018868,2,1.101,1.357,1.70253807106599,1.89368104312939,1.67860798362334,1.765,3.466,2.335,2.807962529274,2.88624612202689,3.05911823647295,2.640081799591,1.4738430583501,2.94622425629291,2.88914819136523,3.00420168067227,2.90769230769231,2.64058355437666,2.57299843014129,1.89929742388759,1.58697972251868,1.84486607142857,2.60759493670886,2.467,3.17404426559356,2.98098098098098,1.993,4.797583081571,1.37993920972644,4.71991911021234,1.9402560455192,1.97380585516179,2,1.09051724137931,2,2.86474966170365,1.95128552097429,2.46618357487923,31.592,1.565,1.5,1.349,1.2,3.239,12,1.11234817813765,1,4.196
71,Belarus,0.808,12.3,2.83049242424242,3.37878787878788,1.04682926829268,1.77909482758621,1.89217557251908,1.93434823977165,1.87359198998748,1.29951690821256,1.43432406519655,1.5467706013363,1.63589211618257,1.64795321637427,1.78168264110756,2.77675840978593,2.57663451232583,3.0081053698075,2.40836012861736,2.95673549655851,2.80400890868597,2.18924972004479,3.07064676616915,3.01907630522088,2.95353748680042,2.88779284833539,2.86228813559322,2.83793517406963,2.47244094488189,1.83041575492341,1.89616935483871,1.89717514124294,2.72384937238494,2.72330654420207,3.01201201201201,1.95942028985507,4.04399141630901,2.52747252747253,3.70518358531318,1.76060320452403,1.97071129707113,1.93162393162393,1.57767722473605,1.35964912280702,2.94884117246012,1.94989775051125,1.63677130044843,47.9349670122526,2.30377358490566,1.56456173421301,2.27547169811321,1.54759660697455,3.16116870876532,14,1.92871485943775,3,2.96135721017908
72,Georgia,0.78,12.8,2.45030425963489,2.93647540983607,1.0704989154013,1.80648769574944,1.32714138286894,1.63842975206612,1.50123762376238,1.24419778002018,1.52156469408225,1.65460186142709,1.84848484848485,1.52605459057072,1.71460423634337,3.33941236068896,2.15833333333333,2.87799043062201,2.69968051118211,2.97570850202429,2.57992998833139,2.68976545842217,2.95449500554939,2.89301801801802,2.78780773739742,2.72356687898089,2.60335195530726,2.53468899521531,1.89909297052154,1.4672435105068,1.82950423216445,2.21668742216687,2.87240663900415,2.73572938689218,3.02453987730061,1.8774062816616,4.65599051008304,1.86374695863747,4.36964504283966,1.758,1.91547049441786,1.99797775530839,1.50446998722861,1.85858585858586,2.77485875706441,1.82937853107345,2.56613756613757,49.707,2.32164328657315,1.635,2.267,1.412,3.144,9,1.64206268958544,2,4.531
73,Kazakhstan,0.8,11.8,2.53134635149024,3.30408163265306,1.04592901878914,1.77386363636364,1.72340425531915,1.85818561001043,1.80423940149626,1.25688073394495,1.39489795918367,1.51934349355217,1.65060240963855,1.56515775034294,1.74565217391304,3.15113871635611,2.99252136752137,3.13099415204678,2.74827586206897,3.08088235294118,2.69541778975741,2.12513601741023,3.19610091743119,3.17780294450736,3.04721549636804,2.9006993006993,3.04223602484472,2.89250353606789,2.35143769968051,1.78097622027534,1.93861607142857,2.13114754098361,2.75622968580715,3.04908675799087,3.11777777777778,1.94892747701736,4.37807606263982,2.25841346153846,3.97630331753555,1.77,1.96974063400576,1.97239263803681,1.27105666156202,1.43518518518519,3.0680571876228,2.08460634547591,1.76401564537158,41.1,2.00902708124373,1.622,2.27855711422846,1.353,3.145,9,2.05347593582888,3,3.531
74,Kyrgyzstan,0.672,10.9,2.5071283095723,3.04444444444444,1.03400637619554,1.51569506726457,1.8574358974359,1.89714867617108,1.52474108170311,1.26156941649899,1.38977955911824,1.7752808988764,1.81919191919192,1.53110599078341,1.77319587628866,3.33469387755102,2.74014909478168,2.99412455934195,2.82366071428571,3.07967313585291,2.584229390681,2.15531914893617,3.26451612903226,3.08884073672806,2.89655172413793,2.79778051787916,2.85040276179517,2.79831932773109,2.0546265328874,1.69815668202765,1.90211345939933,2.45125,2.79375,3.08947368421053,3.14329896907216,1.84215885947047,4.67410161090458,1.6622691292876,4.39630118890357,1.81,1.92570579494799,1.99899799599198,1.33419023136247,1.505,2.92761956918729,1.94961664841183,2.14409937888199,42.152,2.07707707707708,1.662,2.068,1.242,3.104,9,2.01616161616162,2,4.559
75,Moldova,0.7,11.6,2.63627152988855,3.06370070778564,1.07974137931034,1.6094674556213,1.75974710221286,1.82758620689655,1.72013651877133,1.27420998980632,1.43346774193548,1.7557003257329,1.8254132231405,1.54771241830065,1.70749736008448,2.7606490872211,1.88739669421488,2.67913832199546,2.31851851851852,2.88211382113821,2.52163461538462,2.20158550396376,2.75531914893617,2.76659528907923,2.48484848484848,2.504,2.37370242214533,2.35073779795687,1.82627578718784,1.51608751608752,1.79581795817958,2.16880093131548,2.48678414096916,2.40300107181136,2.82904222451081,1.96319018404908,4.00553097345133,2.36727272727273,3.74452554744526,1.746,1.91935483870968,1.99196787148594,1.51979565772669,1.73725490196078,2.55597206909592,1.61521499448732,2.56084656084656,46.156,2.20361083249749,1.547,1.959,1.222,3.099,14,1.4883011190234,2,3.753
76,Russia,0.816,12,2.54191919191919,3.42325113236034,1.04065877509007,1.75067458175931,1.82168550873587,1.90765306122449,1.785594639866,1.33232323232323,1.52923387096774,1.58742736397253,1.68251533742331,1.35205314009662,1.59403153153153,2.99681866383881,2.61227786752827,3.15503875968992,2.38733183856502,2.91966173361522,2.41686046511628,1.68560606060606,3.15165081141578,3.11811023622047,3,2.77152317880795,2.76173708920188,2.63838120104439,2.30536004331348,1.72923976608187,1.89094874591058,2.17551266586249,2.67105985722131,2.68067226890756,3.0451647183847,1.93023255813953,4.29943820224719,2.53282532239156,3.90380047505938,1.6745,1.96144578313253,1.95302375809935,1.5027365129007,1.27008928571429,2.97557876905477,1.99548277809147,1.9047619047619,47.1505,2.23396793587174,1.6495,2.24899799599198,1.4525,3.1405,14,1.97692711064499,3,3.642
77,Ukraine,0.751,11.3,2.75329949238579,3.4969696969697,1.02795031055901,1.77122641509434,1.7995867768595,1.97148676171079,1.86940298507463,1.27902240325866,1.43649193548387,1.52449223416965,1.70781426953567,1.47348484848485,1.63824884792627,3.0337552742616,1.62553191489362,3.07628128724672,2.53714285714286,2.88792165397171,2.54490291262136,1.96066746126341,3.08108108108108,3.07847533632287,2.93039443155452,2.64112903225806,2.77737665463297,2.60606060606061,2.34233261339093,1.75,1.904,1.91287386215865,2.54189336235038,2.14002333722287,2.90702702702703,1.97330595482546,4.37417943107221,2.68713789107764,3.76958002270148,1.758,1.97103448275862,1.94080996884735,1.51980198019802,1.45754716981132,2.90159436411457,1.9265850945495,1.84,48.998,2.316,1.648,2.32164328657315,1.409,3.118,14,1.73265306122449,2,3.397
78,Burkina Faso,0.423,1.5,2.31538461538462,2.32275132275132,1.09431818181818,1.51664447403462,1.79339853300733,1.64173228346457,1.1341059602649,1.34864300626305,1.46652935118435,1.91525423728814,1.92418032786885,1.62992125984252,1.76221498371335,2.76715176715177,2.61764705882353,2.77139208173691,2.79775280898876,3.03534303534304,2.63692688971499,2.60902255639098,2.92694063926941,2.88586251621271,2.73154362416107,2.58746355685131,2.70460358056266,2.59174964438122,2.16552511415525,1.70640176600442,1.88119953863899,2.68571428571429,2.95238095238095,2.96477272727273,3.03367003367003,1.86088709677419,4.72255017709563,2.04517704517705,4.35654261704682,1.576,1.96975806451613,2,1.31572769953052,1.84210526315789,2.72991014120282,1.77663671373556,2.01421800947867,33.523,1.62219959266802,1.375,1.4894472361809,1.2,3.399,5,1.49696356275304,1,3.508
79,Cameroon,0.556,6.3,2.50205761316872,2.48621041879469,1.09704641350211,1.56871508379888,1.896197327852,1.77839643652561,1.26689189189189,1.39476334340383,1.59494949494949,1.85961342828077,1.91861648016277,1.6145966709347,1.70971184631804,2.34900731452456,2.48062015503876,2.64426419466976,2.58454647256439,2.83054393305439,2.44283995186522,2.01793248945148,2.93184238551651,2.91264367816092,2.66666666666667,2.56722151088348,2.68920521945433,2.56608478802993,2.07222222222222,1.75843307943417,1.92796610169492,2.784,2.83574380165289,2.86917960088692,2.94347826086957,1.94879518072289,4.77659574468085,1.88689809630459,4.35494505494505,1.598,1.96825396825397,1.9863301787592,1.42732919254658,1.82222222222222,2.70081680280397,1.75495915985998,2.03720930232558,32.192,1.53665987780041,1.498,1.69331983805668,1.38,3.329,2,1.51184346035015,2,3.604
80,Sierra Leone,0.419,3.5,1.79217877094972,2.11881188118812,1.13861386138614,1.61664392905866,1.69259259259259,1.62402088772846,1.17808219178082,1.29399141630901,1.35220125786164,1.88105263157895,1.90525231719876,1.78313253012048,1.74871266735324,3.00710659898477,3.02313354363828,2.8859543817527,2.9375,3.06230847803882,2.96691568836713,2.36786469344609,2.81084198385236,2.92253521126761,2.85645355850422,2.66752246469833,2.86771844660194,2.68758002560819,2.19031141868512,1.81954022988506,1.92087155963303,2.78597339782346,2.83792048929664,3.12273212379936,3.20292887029289,1.92198581560284,4.89183222958057,1.2734375,4.70964125560538,1.709,1.96941896024465,2,1.31017964071856,1.91358024691358,2.84676971859096,1.89298454221165,1.85220500595948,33.172,1.64020100502513,1.503,1.45135406218656,1.262,3.163,5,1.44932079414838,1,3.973
81,Zimbabwe,0.535,8.1,2.29573170731707,2.81945837512538,1.07676130389064,1.70923603192702,1.74423480083857,1.91787439613527,1.27822580645161,1.23967774420947,1.4543630892678,1.88426395939086,1.94874371859296,1.72222222222222,1.78449144008056,2.68346774193548,2.70974576271186,2.94438006952491,2.65232558139535,3.28442211055276,2.84801762114537,1.93522267206478,3.01895206243032,2.94494382022472,2.95475113122172,2.70306258322237,2.97792494481236,2.68637532133676,2.40234791889007,1.78633405639913,1.91685144124169,2.59213483146067,2.95660948536831,3.30061349693252,3.40766902119072,1.89858012170385,4.86004514672686,1.43069873997709,4.72665148063781,1.702,1.96428571428571,1.99387129724208,1.2959295929593,1.8848167539267,2.9046747967439,1.91463414634146,1.76651982378855,36.321,1.77062374245473,1.596,1.80020080321285,1.272,3.224,1,1.274,1,3.841
82,Costa Rica,0.794,8.8,2.16649949849549,2.85370741482966,1.07336683417085,1.63301787592008,1.84800838574423,1.72323759791123,1.24820143884892,1.33098591549296,1.51202404809619,1.81092012133468,1.8958958958959,1.65084388185654,1.77766393442623,2.85196374622356,2.64814814814815,3.07272727272727,2.84285714285714,3.29393939393939,2.76234567901235,1.58247422680412,3.16753381893861,3.14375,2.91240875912409,2.83406113537118,2.87368421052632,2.83653846153846,2.03080082135524,1.6272630457934,1.84453781512605,2.5614406779661,2.71816283924843,3.15906788247214,3.25529767911201,1.95695695695696,4.90680628272251,1.4203821656051,4.5877378435518,1.775,1.97035040431267,1.9727463312369,1.54545454545455,1.8047619047619,2.96661517336148,2.00926879505664,2.25732899022801,47.619,2.2570564516129,1.616,1.67101303911735,1.269,3.117,6,1.88675429726997,3,3.987
83,Albania,0.785,10,2.16666666666667,2.68484848484849,1.04895833333333,1.50845665961945,1.50210526315789,1.78422619047619,1.4792899408284,1.33534136546185,1.60782347041123,1.81919191919192,1.90753768844221,1.53606027987083,1.62308478038815,2.81781376518219,2.38133874239351,2.39583333333333,2.564632885212,2.8714859437751,2.44102019128587,2.21112255406797,2.93939393939394,3.04235537190083,2.70293797606094,2.55074116305587,2.45619658119658,2.30306345733042,1.72975814931651,1.43923240938166,1.84272051009564,2.43257820927724,2.81496881496882,2.60794297352342,2.92028254288597,1.84924623115578,4.85952380952381,2.04816223067174,4.18788627935723,1.772,1.9609375,1.98762886597938,1.37893296853625,1.49590163934426,2.63384371700106,1.70749736008448,2.75469613259669,48.729,2.32032032032032,1.588,1.706,1.423,3.203,16,1.44144144144144,3,4.308
84,Algeria,0.754,8,2.5020366598778,2.89126016260163,1.06989247311828,1.64375715922108,1.81673728813559,1.78548895899054,1.336,1.3394495412844,1.41641337386018,1.63336766220391,1.67453798767967,1.46265328874025,1.4601677148847,2.77995867768595,2.18526543878657,2.83219178082192,2.32400430570506,2.78727841501564,2.57971014492754,2.52314316469322,2.95540691192865,2.84083044982699,2.63990267639903,2.50259067357513,2.59535452322738,2.4339378238342,1.89635535307517,1.59638554216867,1.78947368421053,2.44245810055866,2.75103305785124,2.67982924226254,2.83385909568875,1.95310907237513,4.46974697469747,1.98407281001138,4.11292200232829,1.77331189710611,1.97408207343413,2,1.54481955762515,1.94103773584906,2.69120425029516,1.74262101534829,2.40533672172808,37.472,1.88140703517588,1.486,1.73886639676113,1.84,3.234,3,1.97376387487386,3,4.062
87,Argentina,0.825,9.9,2.17068273092369,3.06606606606607,1.04752275025278,1.6282450674974,1.79162303664921,1.86155913978495,1.69230769230769,1.32828282828283,1.44332998996991,1.68718466195762,1.77710843373494,1.56826137689615,1.8,2.98080808080808,1.9480122324159,3.18617021276596,2.35619242579324,3.4098690835851,2.58011049723757,1.53237410071942,3.20893970893971,3.21525600835946,3.04008438818565,2.91199119911991,2.70181043663472,2.66889632107023,1.95548654244306,1.64902807775378,1.82683982683983,2.35091743119266,2.71991911021234,2.9537037037037,3.41116751269036,1.96496496496496,4.9,1.39873417721519,4.58577405857741,1.743,1.98321678321678,1.90748440748441,1.48885976408912,1.58620689655172,3.01412930135454,2.03232533889468,2.30583058305831,45.732,2.17117117117117,1.625,1.768,1.698,3.263,8,1.73119358074223,4,3.685
88,Armenia,0.755,11.7,2.73816717019134,3.05454545454545,1.06178010471204,1.57375271149675,1.65534979423868,1.91176470588235,1.60409145607702,1.37022132796781,1.59698492462312,1.74744376278119,1.79053373615307,1.46280991735537,1.56716417910448,3.02540650406504,3.04663212435233,2.98996655518395,2.71129707112971,2.80855397148676,2.47502903600465,2.24413646055437,3.01618122977346,2.88293216630197,2.72703751617076,2.55844155844156,2.55289672544081,2.41606886657102,1.94311717861206,1.48247663551402,1.91762013729977,2.6046783625731,2.67986798679868,2.70065789473684,2.81639004149378,1.88855116514691,3.99760479041916,2.60230179028133,3.72164948453608,1.758,1.95645412130638,1.98692152917505,1.15503875968992,1.60683760683761,2.74834123222275,1.77725118483412,2.5211810012837,47.202,2.24422110552764,1.708,2.15,1.406,3.066,9,1.79678068410463,3,4.181
89,Austria,0.908,12.1,2.65965965965966,3.366,1.02414486921529,1.64205128205128,1.69799366420275,1.76758409785933,1.47416762342135,1.49096385542169,1.659,1.55566700100301,1.56268806419258,1.59919571045576,1.90471204188482,3.47887323943662,2.6020202020202,3.36526315789474,2.85343035343035,3.59315206445116,2.88404133180253,2.60445387062566,3.41421319796954,3.27789256198347,3.36847826086957,3.17694994179278,2.72245762711864,2.7641196013289,2.36157024793388,1.84591194968553,1.88761706555671,2.3646288209607,2.47736625514403,3.35437881873727,3.55175879396985,1.88866599799398,4.11085714285714,2.38329519450801,3.97737556561086,1.643,1.90535714285714,1.78541666666667,1.70408163265306,1.16279069767442,3.17464358452138,2.16293279022403,1.7494623655914,47.044,2.27454909819639,1.496,2.21407035175879,1.38608870967742,3.219,17,2.29674796747967,4,3.126
90,Azerbaijan,0.757,10.7,2.71846619576186,3.09356136820926,1.07446808510638,1.56577415599534,1.82666666666667,1.98886639676113,1.94074074074074,1.31726907630522,1.33366834170854,1.6761800219539,1.71567567567568,1.53103448275862,1.82254464285714,3.30225409836066,3.45641025641026,3.13925438596491,2.71633554083885,3.17916666666667,2.58701298701299,2.65050732807215,3.27041357370095,3.20626349892009,3.1954802259887,2.93324937027708,3.03542857142857,2.83459595959596,2.26175213675214,1.69711538461538,1.85011709601874,2.23193473193473,2.67259414225941,3.12433581296493,3.14869109947644,1.93380855397149,4.33986175115207,1.94743130227001,4.14930555555556,1.697,1.96496815286624,1.99699398797595,1.04678998911861,1.35714285714286,3.10602409638445,2.10624315443593,2.01119402985075,39.154,1.95,1.506,1.984,1.376,3.244,9,1.80632008154944,3,3.115
96,Bolivia,0.693,8.9,2.35634517766497,2.82608695652174,1.05652620760534,1.5,1.82072538860104,1.87428571428571,1.60397830018083,1.40342052313883,1.61885656970913,1.90890688259109,1.93775100401606,1.41954022988506,1.55704008221994,2.5959595959596,2.34760448521916,2.46179401993355,2.5424769703173,2.71486349848332,2.30396475770925,1.98291457286432,2.85015940488842,2.87311827956989,2.60655737704918,2.53923766816144,2.65509761388286,2.55829596412556,1.71884984025559,1.55567567567568,1.81914893617021,2.54799107142857,2.63191489361702,2.6659793814433,2.82631038026721,1.93172690763052,4.72529858849077,1.85027932960894,4.25942350332594,1.669,1.9392,1.96177685950413,1.57586206896552,1.77729257641921,2.62896145609957,1.68843683083512,2.5565509518477,38.355,1.87074148296593,1.587,1.90380761523046,1.638,3.165,8,1.85599194360524,2,3.345
97,Bosnia and Herzegovina,0.768,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
99,Bulgaria,0.813,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
100,Burundi,0.417,3,2.07234042553192,2.50723140495868,1.11513859275053,1.14840182648402,1.70137299771167,1.38311688311688,1.06657223796034,1.23636363636364,1.29381965552178,1.89350912778905,1.89092762487258,1.75771971496437,1.86255411255411,2.77277379733879,3.09186906019007,2.69826589595376,2.94972677595628,3.18031088082902,2.78065241844769,1.53111587982833,2.77467811158798,2.6562123039807,2.72887767969735,2.48425196850394,2.64356435643564,2.46052631578947,1.90659340659341,1.63515016685206,1.83577052868391,2.71196283391405,2.86680541103018,3.5595363540569,3.57547169811321,1.92849949647533,4.93355119825708,1.29076396807298,4.81071835803877,1.636,1.98135593220339,1.99698189134809,1.20498915401302,1.56666666666667,2.6481302774415,1.69722557297949,2.32079905992949,34.146,1.69307923771314,1.556,1.23499491353001,1.1,3.09,1,1.31228473019518,1,3.678
103,Chad,0.404,2.3,2.49250535331906,2.25601750547046,1.22997711670481,1.44799054373522,1.72095548317047,1.5627802690583,1.1421686746988,1.37064413938754,1.42198952879581,1.74520255863539,1.79123173277662,1.60975609756098,1.66379310344828,2.67336152219873,2.38932146829811,2.55719557195572,2.55607476635514,2.65082872928177,2.49819494584838,2.28777777777778,2.72798216276477,2.69308176100629,2.57860824742268,2.5235531628533,2.58395989974937,2.53846153846154,1.95667447306792,1.68257491675916,1.85864485981308,2.76334951456311,2.83408577878104,2.60981308411215,2.70137299771167,1.76342975206612,4.64158686730506,1.70480225988701,4.38787023977433,1.668,1.94047619047619,1.9915611814346,1.46134969325153,1.72237960339943,2.5961922596804,1.68539325842697,2.15087281795511,32.554,1.63226452905812,1.296,1.46686746987952,1.19,3.236,2,1.23611111111111,1,3.733
