CountryID,Country,HDI_2018,Mean_Schooling_2018,Science_Literacy,Know_abt_Sci_Q1,Understand_Sci_Q2,Disease_Sci_Q3,Poetry_Sci_Q4,Science_Education,LearnSci_Prim_Q5A,LearnSci_Sec_Q5B,LearnSci_Uni_Q5C,Sci_try_Inform_Q6,Health_try_knowMore_Q7,Sci_want_knowMore_Q8,Health_want_knowMore_Q9,Conf_NGOs_Q10A,Conf_Hosp_10B,Trust_Ppl_Q11A,Trust_Govt_Q11B,Trust_Scientists_Q11C,Trust_Journos_Q11D,Trust_Doctors_Q11E,Trust_NGOs_Q11F,Trust_Healers_Q11G,Trust_Science_Q12,Trust_Sci_Accuracy_Q13,Trust_UniScientists,Trust_UniScientists_Benefit_Q14A,Trust_UniScientists_Open_Q14B,Trust_CompnyScientists,Trust_CompnyScientists_benef_Q15A,TrustCompnyScientists_Open_Q15B,Scientists_benef_Q16,Scientists_benefYou_Q17,SciTech_improv_Q18,SciTech_Jobs_Q19,Trust_who_Q20,Trust_med_country_Q21,Trust_NursDocs_country_Q22,Vaccn_Knowledge_Heard_Vaccn_Q23,Vaccn_Knowledge_Child_Q24,Vaccn_RiskPercep_Q25,Vaccn_Knowledge_Effktv_Q26,Have_Child_Q27,Accept_Vaccn_4Child_Q28,Religion_D1,SciRelig_disag_Q29,Sci_Relig_choose_Q30,WGM_Index,WGM_Indexr,ViewOfScience,Age,AgeCategories,Gender,Education,Urban_Rural,Household_Income,Regions_Report,Subjective_Income,WBI,EMP_2010
18,Italy,0.88,10.2,2.91717171717172,2.50454086781029,3.32828282828283,1.97163120567376,1.72126144455748,-2.06549465701482,1.82454361054767,0.121580547112462,-10.1275720164609,1.59716599190283,1.67709384460141,1.76321138211382,1.75708502024291,1.57630736392743,1.80061664953751,3.00718685831622,2.19066937119675,3.35641547861507,2.36520854526958,3.17290192113246,2.63381742738589,1.40145228215768,3.39350912778905,3.28992878942014,3.02128764278297,3.1815415821501,2.85477178423237,2.62313432835821,2.69938650306748,2.54670912951168,2.49336057201226,1.85948717948718,1.90595611285266,2.37248677248677,2.93825910931174,2.69703172978506,3.23636363636364,2,4.42682926829268,1.96443089430894,4.35162601626016,1.66599394550959,1.97667185069984,1.855249745158,1.67241379310345,1.59217877094972,3.07767646065552,2.06788247213779,1.60621761658031,50.8688193743693,2.41313131313131,1.53582240161453,1.96461071789687,1.37512639029323,3.35519677093845,16,2.08510638297872,4,3.76892028254289
19,Poland,0.865,12.3,3.18566392479436,2.7327080890973,3.63953488372093,1.96445497630332,1.61392405063291,-13.876298394712,1.77090909090909,-10.9566265060241,-47.1902834008097,1.26658905704307,1.32051282051282,1.49328449328449,1.58781362007168,1.70038910505837,1.78433734939759,3.0512223515716,2.55791962174941,3.22898903775883,2.74228028503563,3.22987164527421,3.03422982885086,2.36880290205562,3.24282296650718,3.17997616209774,3.13235294117647,3.21109770808203,3.05569620253165,3.0063211125158,3.04506699147381,2.9675,2.39332538736591,1.85275288092189,1.93567961165049,2.11940298507463,2.72154963680387,2.74475955610358,3.29764705882353,2,4.61188811188811,1.62650602409639,4.53191489361702,1.66280417149479,1.96322241681261,1.98214285714286,1.52332361516035,1.81104651162791,3.14414575866069,2.15173237753883,1.69649805447471,44.5376593279258,2.16840882694541,1.52027809965238,2.13853317811409,1.3603707995365,3.18308227114716,14,2.00117233294256,4,3.10081112398609
20,Hungary,0.838,11.9,3.16578669482577,2.66350210970464,3.668410041841,1.97476340694006,1.8019801980198,-19.4303854875283,1.66990291262136,-17.0169491525424,-62.242819843342,1.36536430834213,1.42166140904311,1.53846153846154,1.62540716612378,1.55729794933655,1.60200668896321,3.33582089552239,2.44716351501669,3.22159730033746,2.1487414187643,3.23397435897436,2.64148816234498,2.4326710816777,3.26344676180022,3.09281767955801,2.82664941785252,3.15542857142857,2.49747474747475,2.54942233632863,2.85215366705471,2.24474660074166,2.26837416481069,1.75275397796818,1.89162011173184,2.04810126582278,2.71734475374732,2.73806881243063,3.21794871794872,2,4.80801687763713,1.53697749196141,4.54477611940298,1.76698014629049,1.99445983379501,1.82122905027933,1.31290322580645,1.8994708994709,2.97950148809821,2.02120535714286,1.89824120603015,55.0961337513062,2.51099476439791,1.6123301985371,1.98427672955975,1.44096133751306,3.17241379310345,14,1.55902004454343,4,3.72204806687565
21,Czech Republic,0.888,12.7,2.81289640591966,2.41570680628272,3.20459290187891,1.87823275862069,1.78125,-21.9024179620035,1.72397660818713,-5.78402699662542,-71.4860022396417,1.14168377823409,1.22736625514403,1.34585635359116,1.42303552206674,1.58221680876979,1.85729847494553,3.06050955414013,2.50054644808743,3.25717439293598,2.40756756756757,3.49166666666667,2.76106194690265,2.23260869565217,3.17543859649123,3.20066152149945,3.17585784313725,3.23496027241771,3.11864406779661,3.03028430160692,3.07834101382488,2.99509803921569,2.40258342303552,1.78619909502262,1.84284051222352,1.93866666666667,2.64367816091954,3.29120879120879,3.38645833333333,2,4.52637244348762,1.89746416758545,4.38966630785791,1.70594262295082,1.99281609195402,1.43156424581006,1.17567567567568,2.24324324324324,3.1823682256882,2.21603563474388,1.76403207331042,48.1977459016393,2.28483606557377,1.5297131147541,2.01025641025641,1.38627049180328,3.18135245901639,14,1.86507072905332,4,3.49077868852459
22,Romania,0.811,11,2.81733914940022,2.55591397849462,3.06531049250535,1.95916114790287,1.43087557603687,-13.1993769470405,1.42303433001107,-13.6342794759825,-44.3711734693878,1.36691410392365,1.59278897136797,1.79738562091503,1.86666666666667,1.52415458937198,1.63387978142077,2.97970085470085,1.84279475982533,3.18959537572254,2.57348066298343,3.09168443496802,2.50415183867141,1.95423340961098,3.25169300225734,3.22209567198178,2.97770700636943,3.01065088757396,2.89434889434889,2.76522842639594,2.79028436018957,2.71446229913473,1.96162790697674,1.55705521472393,1.85912240184758,2.34226552984166,2.68574514038877,2.24858115777526,3.27459459459459,2,4.68729989327641,1.89229024943311,4.41494252873563,1.75052631578947,1.94460227272727,1.99893730074389,1.48209718670077,1.94230769230769,3.02364296636239,2.06077981651376,2.38730569948187,51.9757894736842,2.3940990516333,1.60736842105263,1.957805907173,1.37684210526316,3.23684210526316,14,1.77374599786553,3,4.03052631578947
23,Sweden,0.933,12.4,3.16255144032922,2.84867075664622,3.47487179487179,1.90292275574113,1.9043659043659,-3.75388291517324,1.01888888888889,-3.13185654008439,-15.5675675675676,1.61349693251534,1.67006109979633,1.7135523613963,1.71632653061224,1.64051522248244,1.85654008438819,3.49522799575822,2.7720207253886,3.48275862068966,2.80104166666667,3.64615384615385,2.92184154175589,2.18668122270742,3.48509763617677,3.47464940668824,3.13620488940629,3.16720604099245,3.07482993197279,2.79933481152993,2.83936170212766,2.74781659388646,2.31876332622601,1.82359307359307,1.925,2.49887387387387,2.87512794268168,2.92920353982301,3.63814432989691,2,4.7425641025641,1.98343685300207,4.39896373056995,1.68870803662258,1.97496318114875,1.61633919338159,1.22145328719723,1.83064516129032,3.20433955739938,2.21265560165975,1.80888888888889,53.7314343845371,2.42319430315361,1.48423194303154,2.43487179487179,1.41955193482688,3.1617497456765,15,2.50152905198777,4,3.33875890132248
24,Greece,0.87,10.8,2.59633507853403,2.2888198757764,2.8871473354232,1.9853249475891,1.79888268156425,-16.3114035087719,0.918834547346514,-17.571875,-52.6401564537158,1.25876288659794,1.33780991735537,1.7324973876698,1.80581516095535,1.32091346153846,1.7738219895288,2.74300518134715,1.65546218487395,3.13789473684211,1.69936708860759,3.1404958677686,2.02843601895735,1.89885057471264,3.13095238095238,3.03863134657837,2.69477911646586,2.85337915234822,2.52582781456954,2.48974008207934,2.63636363636364,2.34630872483221,2.53663793103448,1.81646273637375,1.9098083427283,2.30144167758847,2.98035160289555,2.3812351543943,3.1975051975052,2,4.68459152016546,1.77542372881356,4.35497382198953,1.65876288659794,1.98897637795276,1.97703549060543,1.8476821192053,1.92765273311897,2.85537037037333,1.88666666666667,1.6131221719457,50.7783505154639,2.37370600414079,1.54123711340206,1.95356037151703,1.65257731958763,3.30618556701031,16,1.51855670103093,4,3.75876288659794
25,Denmark,0.929,12.6,3.26617954070981,2.99582463465553,3.53653444676409,1.97390396659708,1.8182784272051,-0.465065502183406,1.70440251572327,-2.44885177453027,-4.63616557734205,1.56367432150313,1.70637408568443,1.7035490605428,1.71786833855799,1.6530612244898,1.91185729275971,3.46729957805907,2.81361256544503,3.54276663146779,2.78429319371728,3.71055381400209,2.99789251844046,2.54845580404686,3.58455114822547,3.28347280334728,3.19295478443743,3.34587251828631,3.03785488958991,2.93507853403141,3.03966597077244,2.83246073298429,2.75183246073298,1.89330543933054,1.93717277486911,2.57387580299786,2.88192267502612,3.05676855895197,3.69034994697773,2,4.72936259143156,1.9390756302521,4.39016736401674,1.70563674321503,1.97142857142857,1.74443266171792,1.29689807976366,1.45454545454545,3.24968652037618,2.25182863113898,1.36726128016789,49.5052192066806,2.31732776617954,1.51461377870564,2.18191377497371,1.49163179916318,3.08977035490605,15,2.55031446540881,4,3.37160751565762
26,Iran,0.798,9.8,2.71624588364435,2.58142076502732,2.84516129032258,1.93084522502744,1.67001114827202,-12.2275931520645,-5.1991341991342,-19.5601851851852,-40.7377777777778,1.45074946466809,1.67307692307692,1.86402569593148,1.94669509594883,1.63624511082138,1.71428571428571,3.16981132075472,2.85997666277713,3.49573690621194,2.66666666666667,3.19779005524862,2.83211678832117,2.81175059952038,3.38903394255875,3.47105263157895,3.01737451737452,3.13969571230982,2.89342806394316,2.81573705179283,2.8626907073509,2.73840445269017,2.17654028436019,1.71931818181818,1.92022471910112,2.5980271270037,2.46796959826276,3.22946859903382,3.30805687203791,2,4.7937701396348,1.8669623059867,4.48924731182796,1.81561238223419,1.99677419354839,2,1.25,2.00471698113208,3.20926892950131,2.19060052219321,2.04074074074074,41.7995735607676,2.09508547008547,1.5181236673774,2.04477611940298,1.31769722814499,3.26545842217484,13,1.55042918454936,3,4.16311300639659
28,Singapore,0.932,11.5,2.8335308056872,2.73846153846154,2.92890995260663,1.98676293622142,1.89182389937107,-5.14704667492772,0.95,-1.23923444976077,-19.4913366336634,1.54728132387707,1.60355029585799,1.69101796407186,1.79429250891795,1.74006116207951,1.97380952380952,3.00240963855422,3.04059040590406,2.876,2.53896103896104,3.46912114014252,2.65552699228792,2.33719433719434,3.20668316831683,3.16955445544554,3.03333333333333,3.08527131782946,2.98382749326146,2.94467213114754,2.97218543046358,2.91275167785235,2.385,1.90932982917214,1.96442185514612,2.62349799732977,2.90995260663507,3.40047961630695,3.4952380952381,2,4.37425506555423,1.82530120481928,4.1145584725537,1.56264775413712,1.9748427672956,1.96407185628743,1.27917282127031,2.42162162162162,3.02653281519948,2.0660621761658,1.64171122994652,42.2978723404255,2.08983451536643,1.47872340425532,2.28486997635934,2,3.38416075650118,11,2.37129300118624,4,2.55200945626478
29,Japan,0.909,12.8,2.54487179487179,2.27446808510638,2.8136315228967,1.93107221006565,1.81644144144144,0.434798947763999,1.81506090808416,1.707343412527,-3.05117270788913,1.33120340788072,1.66276595744681,1.57019438444924,1.81663113006397,1.50832266325224,1.88963963963964,3.02535832414553,2.42889647326507,3.125,2.47187141216992,3.18426724137931,2.74125874125874,2.42647058823529,3.12013348164627,3.05606407322654,3.05120481927711,2.99083619702176,3.09930715935335,3.08535178777393,2.99774520856821,3.17178612059158,2.1838819523269,1.68129330254042,1.93435448577681,2.05,2.59761388286334,2.72847682119205,3.15823466092573,2,3.86069114470842,2.65689467969598,3.72707423580786,1.70413573700954,1.92319749216301,1.32758620689655,1.27441860465116,1.55357142857143,3.05142276422838,2.04878048780488,2.0855421686747,55.3923647932131,2.52653927813163,1.47826086956522,2.19017094017094,1.40831556503198,3.16755037115589,10,2.18562231759657,4,3.17709437963945
30,China,0.752,7.8,2.13244680851064,2.13467439481759,2.10668514028403,1.94414607948443,1.65344964314036,-14.4460014154282,-3.42137751786875,-16.0733851876902,-47.664056059357,1.31136516476126,1.42579155672823,1.78777589134126,1.84380192755068,1.75457601793052,1.83064792595132,3.31926121372032,NA,3.37780269058296,2.95353455123114,3.14083080040527,2.94371779627428,3.08460421205519,3.31388400702988,3.19491193737769,3.16207379729099,3.18100649350649,3.11775280898876,3.03453038674033,3.05286701911346,2.98622834295869,2.60300279329609,1.8698119900674,1.96876049714478,2.77206158467893,2.65481886534518,3.17237762237762,3.18178717598909,2,4.57580593680179,1.83251553810926,4.32872655478776,1.81155303030303,1.89668927004388,NA,NA,NA,3.18717079010136,2.18555466879489,1.49233071455294,44.9719065656566,2.20994300189994,1.53661616161616,1.41191381495564,1.24116161616162,2.97411616161616,10,1.76336855587576,3,3.24715909090909
31,India,0.64,6.4,2.42234169653524,2.30996884735203,2.50097314130012,1.7997311827957,1.75298044825942,-5.09128481581312,-12.5498084291188,-10.9663941871026,-18.8158458244111,1.15357967667436,1.25461538461538,1.39353834176722,1.54163483575248,1.63040509786072,1.89826676714393,3.222512113306,3.14312760318061,3.36509851226377,3.05392354124748,3.61524094135226,2.92658647863957,2.253367003367,3.16868932038835,3.20215857202159,3.03230837789661,3.02150084317032,3.00869187309865,3.01982378854626,3.01756587202008,2.995280995281,2.33760860570956,1.77515789473684,1.89615384615385,2.6301247771836,2.72836268265268,3.2823259372609,3.37338403041825,2,4.85996275605214,1.18035245594301,4.8195856873823,1.9037037037037,1.92485846628924,2,1.19787045252884,2.14035087719298,3.12285635511456,2.12365591397849,1.82381584772023,38.0994434137291,1.91205936920223,1.43079777365492,1.46840148698885,1.12059369202226,3.10315398886827,12,1.6390134529148,2,3.61743970315399
32,Venezuela,0.761,10.3,2.49215246636771,2.17206703910615,2.81117318435754,1.9334085778781,1.6221198156682,-6.71955719557196,0.827702702702703,-5.32279909706546,-23.9889975550122,1.28891377379619,1.54799107142857,1.85923423423423,1.91304347826087,1.44113842173351,1.49490373725934,2.57718120805369,2.04086265607264,2.66628041714948,2.49600912200684,2.94642857142857,2.39225181598063,1.85503963759909,3.02093023255814,3.07017543859649,2.7220172201722,2.78903456495828,2.62620192307692,2.69544364508393,2.73395565927655,2.6414201183432,1.875,1.6443661971831,1.85245901639344,2.57546012269939,2.7271702367531,2.53828571428571,2.97272727272727,2,4.92427616926503,1.31644144144144,4.74103139013453,1.771714922049,1.97398843930636,1.95529411764706,1.40677966101695,2.5974025974026,2.77619598765278,1.85185185185185,2.30445246690734,42.3819599109131,2.05456570155902,1.64587973273942,1.87513935340022,1.43541202672606,NA,8,1.38702460850112,3,3.6826280623608
33,Brazil,0.759,7.8,2.32425213675214,1.97883597883598,2.66382978723404,1.95708154506438,1.60264900662252,-12.0836689038031,-2.85275423728814,-14.3935340022297,-39.8957219251337,1.18162618796199,1.37737843551797,1.67625133120341,1.7936170212766,1.63033707865169,1.63870967741935,2.52248394004283,1.55756929637527,2.68839779005525,2.50379198266522,2.94273594909862,2.58631921824104,1.60652173913043,2.83972911963883,2.88392857142857,2.7202881152461,2.87416481069042,2.55225653206651,2.71109770808203,2.84572072072072,2.56989247311828,1.84402654867257,1.57223476297968,1.82687927107061,2.37365269461078,2.58081896551724,2.75846994535519,2.91973969631236,2,4.81779661016949,1.63870967741935,4.37596471885336,1.74288724973656,1.96732954545455,1.95704845814978,1.485,2.68518518518519,2.77332964193355,1.82724252491694,2.46251441753172,44.4067439409905,2.16350210970464,1.5595363540569,1.65608465608466,1.52792413066386,3.10958904109589,8,1.75744680851064,3,3.80400421496312
34,Mexico,0.774,8.6,2.58595387840671,2.19560669456067,2.97698744769874,1.84110169491525,1.61413043478261,-4.44286279161724,-0.0391949152542373,-6.79014989293362,-17.3899297423888,1.29811715481172,1.47384937238494,1.75079197465681,1.84784889821616,1.34983127109111,1.72544878563886,2.70675105485232,2.05714285714286,2.90399137001079,2.52804232804233,3.18972746331237,2.34061135371179,1.70600632244468,2.99780461031833,3,2.80133185349612,2.83208556149733,2.76593406593407,2.70562293274531,2.74758324382385,2.65359477124183,1.90700218818381,1.69498910675381,1.84656652360515,2.64983164983165,2.84623430962343,2.94526315789474,3.14451476793249,2,4.85266457680251,1.45493107104984,4.57911392405063,1.62630480167015,1.97491638795987,1.93715545755237,1.41849148418491,2.25373134328358,2.84692144373673,1.87154989384289,2.23782559456399,39.1294363256785,1.89214659685864,1.60125260960334,1.92275574112735,1.48016701461378,3.16388308977035,6,1.73242392444911,3,3.27870563674322
35,Nigeria,0.532,2,2.50552825552826,2.31946144430845,2.68292682926829,1.97225725094578,1.63956639566396,-12.3530997304582,-0.987775061124694,-4.06633291614518,-40.7991967871486,1.32352941176471,1.40975609756098,1.87453416149068,1.8960880195599,1.71232876712329,1.77737226277372,2.8390243902439,2.31689272503083,2.94270833333333,2.75445292620865,3.12029161603888,2.81553398058252,2.56965174129353,3.05612244897959,3.07828282828283,2.94761904761905,2.99614395886889,2.89622641509434,3.0108843537415,3.09505703422053,2.93098782138024,2.36802973977695,1.88650693568726,1.97215189873418,2.81351351351351,2.86269744835966,3.05896805896806,3.25304136253041,2,4.82624544349939,1.36319018404908,4.27294981640147,1.51030303030303,1.95047169811321,2,1.31564986737401,2.90254237288136,2.99820675105696,2.03670886075949,1.65903307888041,33.0206060606061,1.6394640682095,1.40848484848485,1.86787878787879,1.31757575757576,3.34060606060606,5,1.50304506699147,2,3.00363636363636
36,Kenya,0.59,6.5,2.65593784683685,2.66079295154185,2.64119601328904,1.90022675736961,1.75057471264368,-3.96708333333333,0.698464912280702,-8.75555555555556,-15.64625,1.43798024149287,1.6377607025247,1.8978021978022,1.91885964912281,1.72505800464037,1.74193548387097,2.85226019845645,2.75305895439377,2.84306987399771,2.94525139664804,3.08830022075055,2.73151308304892,2.02787068004459,2.96948356807512,2.89858490566038,2.79749340369393,2.85521472392638,2.71355498721228,2.77509529860229,2.82530120481928,2.70210135970334,2.19031531531532,1.81361607142857,1.93095768374165,2.74090909090909,2.84471365638767,3.125284738041,3.11990950226244,2,4.85729967069155,1.36434108527132,4.51662971175166,1.61883899233297,1.97363796133568,1.99889746416759,1.50398179749716,2.72209567198178,2.82664705882588,1.84941176470588,1.85390713476784,32.4238773274918,1.54928017718715,1.49616648411829,1.78265642151482,1.19058050383352,3.17962760131435,1,1.52380952380952,2,2.8236582694414
37,Tanzania,0.538,5.8,2.31434830230011,2.12432432432432,2.49134199134199,1.89977973568282,1.74061433447099,-3.47044212617983,-2.32226980728051,-22.3333333333333,-13.7764530551416,1.18376068376068,1.37860962566845,1.87218045112782,1.91970021413276,1.62468827930175,1.8032967032967,3.17710583153348,3.49497206703911,3.29655172413793,3.32071269487751,3.45910577971647,2.80649038461538,1.57592190889371,3.39281437125749,3.3481308411215,3.24002659574468,3.26161369193154,3.17843388960205,3.18456375838926,3.19413919413919,3.13932291666667,2.35005574136009,1.79450549450549,1.91666666666667,2.76490825688073,2.81564844587353,3.49220489977728,3.48672566371681,2,4.9186295503212,1.20258620689655,4.68295331161781,1.73931623931624,1.97826086956522,1.99358974358974,1.28967813540511,2.73846153846154,3.25660414224267,2.27432590855803,1.7836919592299,36.4220085470085,1.79721030042918,1.57905982905983,1.33974358974359,1.23504273504274,3.23504273504274,1,1.64844587352626,1,3.18269230769231
38,Israel,0.903,13,2.93522267206478,2.48133198789102,3.38430583501006,1.95440414507772,1.86163522012579,-19.300449982693,1.65050505050505,-0.534743202416918,-61.5360082304527,1.4070351758794,1.51859296482412,1.67221644120708,1.72577319587629,1.54026845637584,1.82032854209446,2.99492900608519,2.71299093655589,3.20756646216769,2.4665991902834,3.37323943661972,2.82226980728051,2.82893347412883,3.22620266120778,3.17558022199798,3.19275210084034,3.28307692307692,3.10240334378265,2.93051201671891,2.93852459016393,2.92693110647182,2.37823834196891,1.82430939226519,1.90841320553781,2.24724061810155,2.51274209989806,3.08223350253807,3.32124874118832,2,4.6531914893617,1.80413492927095,4.38592750533049,1.93098591549296,1.97072419106317,1.97479838709677,1.75567567567568,1.89850746268657,3.14078769438844,2.17241379310345,1.76905829596413,40.4964964964965,1.97997997997998,1.50750750750751,2.30460921843687,1.62462462462462,3.22522522522523,13,1.93838383838384,4,2.63563563563564
39,Palestinian Territories,0.686,9.1,2.81652806652807,2.55336787564767,3.05623721881391,1.91710945802338,1.70249728555917,-11.7832199546485,-1.53509664292981,-19.7028451001054,-39.265306122449,1.35480572597137,1.57331975560081,1.74051282051282,1.82040816326531,1.44183313748531,1.52301255230126,2.92989690721649,2.44469273743017,2.9748427672956,3.00227531285552,2.9245867768595,2.47658079625293,2.94719827586207,3.21278941565601,3.19286510590858,2.84473324213406,2.94850299401198,2.73889636608345,2.68076398362892,2.78113663845224,2.58831341301461,2.04767184035477,1.6482122260669,1.79596174282678,2.54788418708241,2.72438524590164,3.03481012658228,3.08298319327731,2,4.96138211382114,1.25952626158599,4.76373056994819,1.85220994475138,1.99189627228525,2,1.44733861834655,2.84223918575064,2.935360094451,1.97048406139315,2.24314660309893,37.4375634517766,1.83553299492386,1.63857868020305,2.01624365482233,1.75736040609137,3.10456852791878,13,1.59670781893004,2,4.79593908629442
40,Ghana,0.592,7.1,2.56060606060606,2.44827586206897,2.65673758865248,1.96879643387816,1.6580310880829,-12.9504240052185,-7.6728045325779,-17.0670826833073,-42.7808219178082,1.27038626609442,1.38142857142857,1.74285714285714,1.87357954545455,1.73770491803279,1.85492957746479,2.90462833099579,2.83404864091559,3.04147465437788,2.96017699115044,3.26375176304654,2.94126284875184,2.82137834036568,3.11520737327189,3.10140405616225,3.05464926590538,3.05687203791469,3.03381642512077,3.05450236966825,3.06220839813375,3.03912363067293,2.31140350877193,1.85398230088496,1.93684210526316,2.63975155279503,2.88904494382022,3.19444444444444,3.29343065693431,2,4.81073446327684,1.40798858773181,4.64153627311522,1.50140056022409,1.93351800554017,1.99717514124294,1.4,2.82644628099174,3.0566978193162,2.0809968847352,1.7616191904048,32.6820728291317,1.6,1.42717086834734,1.87023977433004,1.65966386554622,3.22268907563025,5,1.59887005649718,2,2.9733893557423
41,Uganda,0.516,6.1,2.52383939774153,2.50678175092478,2.52948402948403,1.97423312883436,1.45039164490862,-4.59960552268245,-1.03717026378897,-13.0222496909765,-17.5051698670606,1.46787878787879,1.64406779661017,1.94597839135654,1.97002398081535,1.65,1.57758620689655,3.04342581423402,2.65217391304348,2.96296296296296,3.02261306532663,3.15158924205379,2.78316326530612,1.57089552238806,3.05791505791506,2.98186528497409,2.9063829787234,2.97089947089947,2.8121546961326,2.90225035161744,2.94414893617021,2.83765347885402,2.09398496240602,1.79579207920792,1.91815856777494,2.65897435897436,2.80917874396135,3.11590628853268,3.27328431372549,2,4.85011990407674,1.52554744525547,4.29347826086957,1.73086124401914,1.97389885807504,2,1.47244094488189,2.50980392156863,2.92849113705447,1.94552529182879,1.96040868454662,32.1901913875598,1.58703481392557,1.54066985645933,1.63592814371257,1.0633971291866,3.25598086124402,1,1.28220858895706,1,3.16387559808612
42,Benin,0.515,3.6,2.48529411764706,2.54923717059639,2.40711462450593,1.8133514986376,1.37067773167358,-3.23619047619048,-2.05242966751918,-4.81496062992126,-13.7293127629734,1.44656488549618,1.51637279596977,1.90688775510204,1.91729323308271,1.57083906464924,1.65629053177691,2.34375,2.38971583220568,2.44900849858357,2.45616438356164,2.59628154050465,2.3207810320781,2.23066666666667,2.70485175202156,2.70028011204482,2.46058732612056,2.48927038626609,2.41579731743666,2.47692307692308,2.47971014492754,2.45795795795796,1.9549929676512,1.6774628879892,1.90488771466314,2.81208053691275,2.78512396694215,2.71748251748252,2.74653739612188,2,4.70983810709838,1.79145728643216,4.45558375634518,1.65422885572139,1.80232558139535,1.98961038961039,1.36909871244635,2.23886639676113,2.50925401321813,1.64022662889518,2.18260869565217,32.5111940298507,1.56818181818182,1.34203980099502,1.61654135338346,1.30721393034826,3.3271144278607,5,1.45006485084306,1,3.88059701492537
43,Madagascar,0.519,6.1,2.20386533665835,1.99023199023199,2.38875305623472,1.81675392670157,1.46808510638298,-3.12603215993046,0.559036144578313,-4.05128205128205,-12.6895213454075,1.11714975845411,1.27098321342926,1.87864077669903,1.94730538922156,1.7225891677675,1.73677736777368,2.88754534461911,2.2734693877551,2.60624071322437,2.7503285151117,2.9436964504284,2.71181938911023,2.44622991347342,2.80862533692722,2.82844574780059,2.62172573189522,2.65697674418605,2.56909361069837,2.71130952380952,2.75766016713092,2.64525547445255,1.79679144385027,1.56556291390728,1.83958602846054,2.75396825396825,2.40659340659341,2.70850767085077,2.99482535575679,2,4.75775656324582,1.56204379562044,4.63170731707317,1.77857142857143,1.93384615384615,1.92986698911729,1.29370629370629,2.73557692307692,2.6872946859913,1.75072463768116,2.49793672627235,36.3940476190476,1.80119047619048,1.55357142857143,1.4200477326969,1.29404761904762,3.325,1,1.40289505428227,1,3.19642857142857
44,Malawi,0.477,4.5,1.9043583535109,1.86117647058824,1.92189349112426,1.74751243781095,1.49813664596273,-4.06134094151213,-2.13895216400911,-14.2033096926714,-15.6175637393768,1.20780711825488,1.30549199084668,1.81114903299204,1.86187214611872,1.69559902200489,1.76,2.78260869565217,2.84873949579832,2.91989987484355,3.05655836341757,3.29225352112676,2.79357231149567,1.74642857142857,2.99354838709677,2.94310998735777,2.89447592067989,2.92248062015504,2.83994528043776,2.98783783783784,3.04791929382093,2.91087811271298,2.23557692307692,1.7508896797153,1.81499395405079,2.66913580246914,2.86727688787185,3.48581560283688,3.51239669421488,2,4.92063492063492,1.19058553386912,4.81114903299204,1.7658371040724,1.98527245949926,1.99659090909091,1.27757125154895,2.87837837837838,2.92654166666625,1.965,1.91240875912409,34.6730769230769,1.70554926387316,1.65384615384615,1.39954337899543,1.19683257918552,3.14140271493213,1,1.41156069364162,1,4.27036199095023
45,South Africa,0.699,10.1,2.43325242718447,2.23684210526316,2.62227602905569,1.93984962406015,1.68010075566751,-4.77777777777778,0.887828162291169,-0.381294964028777,-17.7371007371007,1.33890214797136,1.50473933649289,1.82057416267943,1.91686460807601,1.62337662337662,1.70145631067961,2.56801909307876,2.30656934306569,2.80376344086022,2.49127182044888,3.17391304347826,2.49606299212598,1.99242424242424,2.93565683646113,2.86170212765957,2.77147239263804,2.86413043478261,2.64222873900293,2.67384615384615,2.77595628415301,2.55882352941176,1.95336787564767,1.67774936061381,1.91154791154791,2.63131313131313,2.73031026252983,2.98974358974359,3.21621621621622,2,4.6873508353222,1.59213759213759,4.30075187969925,1.68794326241135,1.90068493150685,1.9950495049505,1.40583554376658,2.46,2.79302631578684,1.82894736842105,2.20588235294118,35.5177304964539,1.73985680190931,1.56501182033097,1.95952380952381,1.40189125295508,3.2434988179669,4,1.59952038369305,3,4.04491725768322
46,Canada,0.926,13.3,3.26845298281092,2.90413723511604,3.6309403437816,1.98074974670719,1.88223350253807,-0.244170096021948,1.89081632653061,1.64676113360324,-4.59044715447155,1.58787878787879,1.74141414141414,1.7710233029382,1.85050505050505,1.78216704288939,1.86178010471204,3.3350622406639,2.79060265577119,3.44397905759162,2.89473684210526,3.56825075834176,3.07001044932079,2.56471935853379,3.55412647374062,3.45693277310924,3.1803594351733,3.33520179372197,3.00995024875622,2.70133010882709,2.78083700440529,2.63139534883721,2.41521068859198,1.88957688338493,1.92959183673469,2.50272628135224,2.91102123356926,3.19068255687974,3.62104187946885,2,4.5756345177665,1.80408163265306,4.32686414708887,1.65993945509586,1.96744186046512,1.70594369134515,1.47641509433962,1.62758620689655,3.21603375527637,2.24050632911392,1.66701461377871,51.9566094853683,2.42885973763875,1.50151362260343,2.41033434650456,1.60958205912334,3.23915237134208,7,2.39387755102041,4,3.30978809283552
